Capture Time,Game,Team,Game Time,Opening Odds Time,Edge Type,Edge Value,Predicted Outcome,Probability,Opening Line,Current Line,Model Projection
2026-01-10T00:29:34.389157+00:00,Mercer Bears vs. Wofford Terriers,Mercer Bears,Jan 10 02:00PM ET,2026-01-09 22:24:19 UTC,Spread,0.0128117939803281,-6.0,0.5320425632110974,-6.0,-5.0,-7.8
2026-01-10T00:29:34.389851+00:00,Columbia Lions vs. Harvard Crimson,Columbia Lions,Jan 10 02:00PM ET,2026-01-09 22:24:19 UTC,Spread,0.0329424396576049,-8.5,0.5160342270972185,-6.0,-8.0,-8.7
2026-01-10T00:29:34.390101+00:00,Ohio Bobcats vs. Buffalo Bulls,Buffalo Bulls,Jan 10 02:00PM ET,2026-01-09 22:24:19 UTC,Spread,0.0105114627326285,3.5,0.5320425632110974,3.0,4.5,1.85
2026-01-10T00:29:34.392241+00:00,Tulsa Golden Hurricane vs. South Florida Bulls,Tulsa Golden Hurricane,Jan 10 03:00PM ET,2026-01-09 22:39:22 UTC,Spread,0.024653400649521,-4.0,0.5320425632110974,-4.0,-3.0,-5.300000000000001
2026-01-10T00:29:34.397630+00:00,CSU Fullerton Titans vs. CSU Northridge Matadors,CSU Fullerton Titans,Jan 10 07:00PM ET,2026-01-09 23:05:20 UTC,Spread,0.0198474412598779,-2.0,0.5320425632110974,-1.5,-1.0,-3.0
2026-01-10T00:29:34.399243+00:00,Oral Roberts Golden Eagles vs. St. Thomas (MN) Tommies,Oral Roberts Golden Eagles,Jan 10 08:00PM ET,2026-01-09 23:05:20 UTC,Spread,0.0442376851623169,7.5,0.5320425632110974,7.5,8.5,6.4
2026-01-10T02:40:51.654133+00:00,NJIT Highlanders vs. Maine Black Bears,N/A,Jan 10 02:00PM ET,2026-01-10 01:54:01 UTC,Under,0.0110425589728497,Under,0.508554996783795,130.0,129.0,126.385
2026-01-10T02:40:51.654253+00:00,NJIT Highlanders vs. Maine Black Bears,NJIT Highlanders,Jan 10 02:00PM ET,2026-01-10 01:54:01 UTC,Spread,0.0154719658609231,-2.0,0.5347027350916924,-1.0,-1.0,-3.55
2026-01-10T02:40:51.654447+00:00,Albany Great Danes vs. Bryant Bulldogs,Albany Great Danes,Jan 10 02:00PM ET,2026-01-10 01:54:01 UTC,Spread,0.0144424253735896,-2.0,0.5336731946043589,-1.0,-1.0,-3.75
2026-01-10T02:40:51.654580+00:00,Binghamton Bearcats vs. UMass Lowell River Hawks,N/A,Jan 10 02:00PM ET,2026-01-10 01:54:01 UTC,Over,0.0135277075942725,Over,0.5233316291629,147.0,147.0,152.465
